Date,Asset,Open,High,Low,Close,Volume,Lookback,Sector,SectorMarketVolume
2024-03-17,GC,236.1723564715358,239.09052421509833,233.19724702672295,239.02189986745515,53881,20,Metals,58706.149490053045
2024-03-18,GC,237.08085927970217,238.4626933565212,235.5871394567806,238.179086680732,124159,20,Metals,125538.10305437892
2024-03-19,GC,236.32663134803514,238.37195355309626,232.7343332596045,233.57621282155543,129466,20,Metals,130898.02851694112
2024-03-20,GC,235.25930890588026,238.85702516163482,232.88807468675574,234.7315232233989,108198,20,Metals,108106.84777002111
2024-03-21,GC,234.3717910151943,236.5932769315959,229.77113323912485,235.8912132754577,88779,20,Metals,91333.36755242659
2024-03-22,GC,236.13154126937553,239.21781619693004,232.30173197081018,234.79790605256056,89636,20,Metals,91021.62368773822
2024-03-23,GC,235.70677685290156,238.42744937776752,233.80516973134894,236.33529379810886,112713,20,Metals,109002.29667710663
2024-03-24,GC,236.97582510542603,239.61370709250698,235.33306082268894,237.64363919520397,119239,20,Metals,126143.14193797582
2024-03-25,GC,237.57026005566274,239.8030568779352,235.16827772060086,239.78544727712517,174795,20,Metals,160662.99814215518
2024-03-26,GC,238.30717928649614,241.73715713166985,233.66127179750768,236.53370413218985,161407,20,Metals,147790.02941694952
2024-03-27,GC,235.32344579349635,237.3630317033603,231.8384429417862,234.50644875015956,141510,20,Metals,138219.96674070106
2024-03-28,GC,233.22306063435704,235.56542364454845,229.4619913756305,232.0417613963392,144490,20,Metals,131387.03396742526
2024-03-29,GC,231.488388993978,234.49802234580727,230.2134504352093,234.1243431653609,121613,20,Metals,121111.19968444691
2024-03-30,GC,233.47875710939203,237.39673009960032,232.16650170171232,233.5254009211827,64654,20,Metals,60812.20253149001
2024-03-31,GC,234.43789577124133,238.20818953135282,231.16780750583703,235.083367426618,76735,20,Metals,82038.76714663794
2024-04-01,GC,233.71100127348083,235.40949813105235,231.51134600311244,234.40209848393866,199153,20,Metals,184708.4130735384
2024-04-02,GC,233.61401963708903,235.26960011404452,231.07030796234343,233.98419828684348,147227,20,Metals,149515.41136145862
2024-04-03,GC,235.29016535824448,236.84761219739056,232.3424904620047,236.43035291239232,130998,20,Metals,131835.5009672182
2024-04-04,GC,238.33597180898778,242.78763492044206,235.26039070189066,241.1808344578606,133303,20,Metals,138452.1005227588
2024-04-05,GC,242.76912675327523,246.26299697755562,239.38117415235544,240.63370531674744,130379,20,Metals,131743.6705540393
2024-04-06,GC,240.06688224321945,242.8768380060004,237.12573077109437,238.1734037295093,154935,20,Metals,139779.26645569803
2024-04-07,GC,240.4406679435901,242.27461347954582,237.17870373180259,240.60889433757862,72045,20,Metals,72195.2260873747
2024-04-08,GC,239.71161271770097,243.7642399043968,237.83817206441822,243.40801439459977,97222,20,Metals,99203.49355350874
2024-04-09,GC,242.37427096551625,243.84331252084522,237.544036295794,242.70702948684237,133446,20,Metals,126901.01852218213
2024-04-10,GC,243.26484463147185,246.15313996800037,239.55965914948226,242.19786567462378,174654,20,Metals,162341.70663428993
2024-04-11,GC,242.6760767299604,246.95453888965432,240.40563294537765,245.60378497773684,99345,20,Metals,91271.07480499738
2024-04-12,GC,244.79493837236072,248.62643049175875,240.7734913694063,248.50562366081834,186634,20,Metals,169838.7006305227
2024-04-13,GC,249.13483665897746,251.57259883722253,247.26982617281584,248.77494194708166,150205,20,Metals,144324.97203978428
2024-04-14,GC,248.7287798552087,252.04576177781115,245.13561728225886,249.057155561923,68281,20,Metals,69528.44229539647
2024-04-15,GC,247.17686696704095,249.82736169361533,243.74872611291977,248.37366311287428,130381,20,Metals,137297.33697705597
2024-04-16,GC,248.76527962958454,251.39938947754672,246.60981452226923,251.2754990606058,85285,20,Metals,85292.26662540209
2024-04-17,GC,252.7374444276184,257.5928678985329,249.12779056929307,254.6142062498016,96353,20,Metals,96473.87917240412
2024-04-18,GC,252.48472865742613,257.06115090879126,251.195600684138,253.3228712446854,63225,20,Metals,64303.24676793341
2024-04-19,GC,255.52788186675775,258.9006196387523,251.04620156905838,255.062709109962,184911,20,Metals,191115.5329918402
2024-04-20,GC,254.59889219201355,256.86369711663644,251.8253361707605,255.09192278494493,167594,20,Metals,152619.31413389574
2024-04-21,GC,254.3679437258785,256.035601930253,250.86638610345588,253.77699407922023,121680,20,Metals,115376.52474551028
2024-04-22,GC,254.21558206641805,256.19562886153363,250.22457447226904,255.8952405243623,101622,20,Metals,110962.20742815374
2024-04-23,GC,258.2437784292841,260.4493342085507,253.66138452367255,258.7049964156456,113511,20,Metals,113529.6081328125
2024-04-24,GC,258.76002648977885,262.906807664478,257.24501249508756,261.52225651675735,191797,20,Metals,186328.55567067955
2024-04-25,GC,262.1455993184224,267.35389252440274,258.22488537248006,262.62146302384434,72584,20,Metals,77225.62348277685
2024-04-26,GC,263.38412509210696,267.01715590767486,259.8508098197512,260.16040388408413,83814,20,Metals,87705.77279440738
2024-04-27,GC,260.6278956036764,265.82701202840576,257.30060894662404,263.6999584980884,189875,20,Metals,188435.67124179107
2024-04-28,GC,265.8940239721403,268.2391840666542,261.70704720208323,261.92667103283884,160845,20,Metals,174106.83682627766
2024-04-29,GC,261.0272796628966,263.5512163216022,256.32740440164883,257.6559914697966,194526,20,Metals,208308.82882418597
2024-04-30,GC,255.98493685778175,259.03215759144655,254.11569923805175,255.55737243494207,151432,20,Metals,152107.80287820083
2024-05-01,GC,257.3802691425389,261.8692825746137,252.949673404467,257.54088971695154,194959,20,Metals,183623.26196428252
2024-05-02,GC,258.91343048766635,263.03524853598043,254.3676560672013,254.4977127567473,133709,20,Metals,138436.73575614655
2024-05-03,GC,252.67308649902938,254.59315282445652,247.92454863040828,253.86223640554797,154050,20,Metals,167428.10366377837
2024-05-04,GC,256.3674220273882,257.73626853431506,254.64868531266768,257.03929581848405,86822,20,Metals,87452.8112556588
2024-05-05,GC,255.6825488465832,258.35057123855177,250.57709951566824,256.1702964726804,108696,20,Metals,110528.64713229559
2024-05-06,GC,257.24256143512764,260.83396108942014,254.3342110373765,256.1186439612267,118592,20,Metals,122775.29249366558
2024-05-07,GC,254.14675476899149,257.88086397719326,252.3700088604909,253.34841280917294,69326,20,Metals,75552.23746548827
2024-05-08,GC,254.5250173880135,258.6552163645407,251.78919447319976,256.9503282596494,71091,20,Metals,73937.00269903829
2024-05-09,GC,258.3587907224587,263.49217565049906,254.93558441908985,258.5477097438893,138410,20,Metals,124650.92092888561
2024-05-10,GC,260.3256208849118,264.39672663765356,256.365414582181,263.838129073042,161311,20,Metals,166208.8692513231
2024-05-11,GC,265.9284505458956,267.8418587409807,260.80546231423887,260.9840234082444,171411,20,Metals,173735.05567295544
2024-05-12,GC,259.060509383599,260.6049267396422,255.04719249497356,258.8429816956281,60199,20,Metals,60796.26223202777
2024-05-13,GC,256.93815569408156,260.86242342705935,252.17690247214392,255.91953201091468,180656,20,Metals,178205.02925016652
2024-05-14,GC,256.1369569795479,258.737514840389,252.7318984736938,256.7335651787713,180066,20,Metals,180305.74542197073
2024-05-15,GC,255.85355388781005,258.00249160330236,251.66150029681054,253.00723652897614,70235,20,Metals,73299.84304441241
2024-05-16,GC,253.31100584495647,256.53069128080017,249.5603509470639,250.65849111764948,91779,20,Metals,98386.59223188744
2024-05-17,GC,251.60580419705002,256.5948793750414,249.3909743449899,255.3496854474129,86813,20,Metals,80688.00143221703
2024-05-18,GC,254.68231043046927,256.00431609997247,250.58461186753075,254.36522081275754,68155,20,Metals,68909.81120482885
2024-05-19,GC,255.54917910468623,259.28918772829826,253.4477366603184,253.68678139456753,132346,20,Metals,135994.96900000982
2024-05-20,GC,255.13122078471085,259.18289102017366,250.0572332331842,252.35924987579605,107898,20,Metals,114803.11942596597
2024-05-21,GC,252.20604873578213,256.3374826306623,249.02771049622578,255.50639036134248,153466,20,Metals,142966.95942454936
2024-05-22,GC,256.0535291040403,257.87900060785455,252.8011955143963,257.22339206103254,144621,20,Metals,158552.39699161786
2024-05-23,GC,254.67690101329111,257.09648599608914,252.21817631099256,254.38450662925064,144073,20,Metals,145705.91185464166
2024-05-24,GC,254.40960532934375,256.5384944759973,250.84654201717086,254.74160190344548,98610,20,Metals,98373.10584634027
2024-05-25,GC,254.81891738988998,259.60178473959115,251.87170447413305,254.9202411768897,71206,20,Metals,78316.64885362498
2024-05-26,GC,256.1502586497996,261.05134533309956,253.72959190173384,260.58857536569326,183432,20,Metals,180300.0800945589
2024-05-27,GC,261.89694302658745,265.46667528526456,258.9314251939422,260.1010647680953,182797,20,Metals,183071.21237946593
2024-05-28,GC,258.456887997454,263.3059096615364,257.0823420701613,263.0104640372023,66054,20,Metals,59944.81974604348
2024-05-29,GC,263.0410567265126,267.2714104267086,258.4277563289381,266.49205992474697,138934,20,Metals,135933.18671372606
2024-05-30,GC,265.00416774168866,269.0821194852957,260.066345568739,265.52436483309674,64959,20,Metals,70455.74098178578
2024-05-31,GC,267.92285918426467,272.10020605276645,265.5320359452499,268.60856673889344,194958,20,Metals,202556.86902535235
2024-06-01,GC,270.68816640078074,275.36370803000517,267.27724951242055,273.53563587278745,155679,20,Metals,154749.14414622082
2024-06-02,GC,274.79166096017855,277.0966651529993,272.7320968669671,274.6441201361019,104730,20,Metals,107369.14429057065
2024-06-03,GC,272.69516059777476,276.030706446475,267.7216888096202,274.5986550813193,160015,20,Metals,164714.51567691957
2024-06-04,GC,277.1365401215297,280.9562380306167,275.34856344499224,279.218485925606,65443,20,Metals,61647.55312697575
2024-06-05,GC,280.915732921667,283.846347499296,276.13142218575786,280.76197060751156,135252,20,Metals,138518.828942092
2024-06-06,GC,279.9159303601785,284.5206460364777,277.1761108562599,281.36994552950136,199889,20,Metals,219496.02948406848
2024-06-07,GC,283.0762471508882,284.76824069109045,278.71801397104826,283.0191236774098,80818,20,Metals,77260.29250418932
2024-06-08,GC,280.9718951966421,285.41752299010795,279.3116174485069,283.9000208850338,197889,20,Metals,186461.82963448964
2024-06-09,GC,286.2490860406132,288.7939966201979,281.3809295934279,286.41550104911784,66400,20,Metals,71911.59874274908
2024-06-10,GC,286.01303273617,289.92089953348227,281.08643608428093,285.6404179432035,78394,20,Metals,84634.74697172461
2024-06-11,GC,287.32642960118665,289.95179188574144,284.6730045861374,286.66587431435454,52994,20,Metals,49941.06935849471
2024-06-12,GC,286.0797209110541,290.6644274542809,283.9524476173846,288.065741789988,197131,20,Metals,193955.334461814
2024-06-13,GC,289.30968325832475,292.8388963199647,283.87912386057513,285.88981752981067,168160,20,Metals,178082.71098581434
2024-06-14,GC,283.9964905947495,289.1115690447879,278.4702790834344,287.56836418036704,117134,20,Metals,107714.83192443707
2024-06-15,GC,287.070892013909,290.40756499851256,284.9542022194079,287.4799308004972,143533,20,Metals,141449.8415108653
2024-06-16,GC,286.66221318743254,289.65659127747534,283.44429463351895,284.07582636647186,82001,20,Metals,84001.90930209243
2024-06-17,GC,284.8770295572671,289.6632119774248,283.0155734972377,283.31492091225255,72544,20,Metals,71550.9609991281
2024-06-18,GC,282.4161752862005,285.00494419679217,277.6079541822314,281.7287615919101,103163,20,Metals,110753.60128320997
2024-06-19,GC,281.5576787892541,285.2248975606196,278.1250360531865,279.61378231490824,97924,20,Metals,94208.23232032762
2024-06-20,GC,277.8229258801069,282.1098722620292,274.80498381373343,276.58322349536456,109195,20,Metals,100886.72320335387
2024-06-21,GC,276.5890096503946,278.08327013387964,273.6655127516217,276.6886892295401,108989,20,Metals,107979.97406056538
2024-06-22,GC,278.7585466844022,280.78192518966375,275.6100725330983,278.31898173756065,108576,20,Metals,118123.20769718279
2024-06-23,GC,279.0466941188712,284.1682420336841,277.5754917910001,280.92010748505544,162755,20,Metals,175895.72454722814
2024-06-24,GC,283.61791717653057,287.85441999788424,281.527465965567,282.28130477678343,59770,20,Metals,54954.06982889874
2024-06-25,GC,283.6289477493558,286.1695450430078,279.3453249781664,285.4426337326775,131453,20,Metals,129313.89005386562
2024-06-26,GC,284.61984055093313,287.94618537408496,279.14155165542405,279.813993690792,107855,20,Metals,103981.17926367446
2024-06-27,GC,278.83009830897754,282.37041078851837,273.30167306814656,277.5690122574811,183518,20,Metals,193637.56400393692
2024-06-28,GC,278.6616183932853,281.70226845113245,273.71215300649465,277.7875621335432,62399,20,Metals,59905.83520073783
2024-06-29,GC,279.57920744231507,283.325737380473,274.3870932894153,280.8978598101399,137233,20,Metals,133470.33098430303
2024-06-30,GC,278.94760323672966,282.65325268233636,275.08921318268074,276.5303243184914,69562,20,Metals,73070.80245221413
2024-07-01,GC,274.3102694408944,276.0147511904895,272.28844399610085,272.4609121863885,196238,20,Metals,182472.27560500277
2024-07-02,GC,271.4152028616114,276.7299465349122,269.2594803955435,270.40497755053815,196971,20,Metals,180452.37860808667
2024-07-03,GC,273.0986569482685,278.1564289680222,271.3806354879609,276.2013661016684,114354,20,Metals,104946.31231039535
2024-07-04,GC,274.73419727832544,279.6518798991841,272.9779714326724,279.02160067595116,117234,20,Metals,124124.12308745157
2024-07-05,GC,276.45423473537943,281.8431572184189,271.4667020875692,274.6059298324703,100968,20,Metals,104322.89603575275
2024-07-06,GC,272.1816438925812,275.27013652041506,270.6913523951062,274.52589943455695,135209,20,Metals,126141.51921368352
2024-07-07,GC,276.6608219628372,281.8055060128002,273.01403852141686,276.404217756907,184813,20,Metals,197513.1567828641
2024-07-08,GC,275.7990223853427,280.1048612542818,274.1765789665058,278.3042655444534,102402,20,Metals,96184.5687802514
2024-07-09,GC,276.81144512902694,279.6274822090148,274.80612493224237,279.0551222543926,71565,20,Metals,73692.58354076558
2024-07-10,GC,279.42130190240914,282.12752897236976,276.86097362654243,280.48056868257873,115067,20,Metals,118142.0338612994
2024-07-11,GC,280.19312841253134,285.2232633648422,277.8040255241841,278.7987141747448,107796,20,Metals,107965.83809339603
2024-07-12,GC,278.143946588148,283.5028188008751,272.767029390439,277.50906211471425,76087,20,Metals,75370.05502508623
2024-07-13,GC,278.48768413917,283.32230967545087,275.4370550710317,283.2923173294266,199983,20,Metals,199158.0331606712
2024-07-14,GC,281.9522226952508,284.1214067615412,280.4033154664677,283.46201431254485,160702,20,Metals,170953.71029831652
2024-07-15,GC,282.09794927671544,283.90869622484377,277.6835130054297,277.9984126333072,156013,20,Metals,148284.26890367529
2024-07-16,GC,277.13763143272723,281.56957305398714,272.43665812683366,275.46175085977256,162874,20,Metals,176970.31904347104
2024-07-17,GC,274.9095226092557,279.99405593327236,271.4838378122826,272.71619749165575,147439,20,Metals,149413.6606426601
2024-07-18,GC,274.63217987877454,277.1518507185683,272.6504200416767,273.40378950351857,53673,20,Metals,56472.086094912316
2024-01-01,NQ,214.3627223946478,215.5893558176448,210.3392984197288,214.18310104110046,67480,20,Index,66063.42862217584
2024-01-02,NQ,216.0802801661085,217.63701197255438,213.02066633140112,217.53485378052417,76745,20,Index,80286.77575150979
2024-01-03,NQ,215.6693790155059,218.83036897563107,213.57727742742478,218.3026437889658,79412,20,Index,85280.14480488822
2024-01-04,NQ,218.13223265780417,220.48500292904487,214.38457599873493,219.17652748784593,134238,20,Index,126349.94404292677
2024-01-05,NQ,220.02907943848476,223.91907163690283,217.59066308801013,219.23145229035637,77840,20,Index,82410.75042230489
2024-01-06,NQ,220.75167033017408,223.620986107102,219.2872503784085,223.12817710635355,140095,20,Index,141225.62162994186
2024-01-07,NQ,221.58257320264767,224.45398344830753,218.21999012292684,219.7187452315231,167774,20,Index,160449.91117570066
2024-01-08,NQ,221.06129109663965,224.3126522411664,219.91642608849037,223.73695537229804,74771,20,Index,70552.2155376646
2024-01-09,NQ,223.45359736349636,224.88026683150457,220.57844421163512,224.1679039865758,134090,20,Index,135346.99901063336
2024-01-10,NQ,222.688597364996,223.89621925127926,219.05270378157493,221.16984220754028,108095,20,Index,110815.25361549824
2024-01-11,NQ,222.79219049549357,225.58957702841627,221.59423123443406,222.30197777735765,142525,20,Index,140261.81856633606
2024-01-12,NQ,221.4410027098818,223.72490930204225,217.29048943752963,222.07544269381452,59128,20,Index,64413.71956509574
2024-01-13,NQ,220.9881063415259,224.3376330025176,218.573613913823,220.55913631389652,190621,20,Index,179762.61116490548
2024-01-14,NQ,222.18176798177134,224.8169667197808,220.02133003854877,224.01342632583408,185632,20,Index,168904.5824375399
2024-01-15,NQ,223.38273432639534,224.83035711510348,219.9927955933957,224.5824989962401,143321,20,Index,130228.80509243524
2024-01-16,NQ,225.6335325419044,229.82608632876773,223.10610190466363,229.5330296003337,169861,20,Index,183075.99464099493
2024-01-17,NQ,229.50528564647132,234.06731956521944,225.68103233539162,230.03841191238357,99184,20,Index,100702.46346464459
2024-01-18,NQ,231.883041327391,233.53150785063954,230.51441869091627,231.6166267823495,171712,20,Index,185833.8672814316
2024-01-19,NQ,229.7798982032447,231.18099696148866,227.57756663873604,230.23047454590161,151603,20,Index,159676.06187192939
2024-01-20,NQ,231.2678782293316,233.93580695907997,228.99234401165356,232.56750618371154,56649,20,Index,57595.29658457283
2024-01-21,NQ,234.88311456966025,237.60349977001746,232.2983698889479,237.22318221194277,188456,20,Index,171077.5501868432
2024-01-22,NQ,239.0488272113576,240.77562022799168,236.65700751237142,239.81372337538187,181437,20,Index,190098.88811624073
2024-01-23,NQ,238.0428126005791,241.31571785411097,233.83031641821384,240.48236134188394,57648,20,Index,58143.19447059578
2024-01-24,NQ,241.79305000802637,246.27218520490166,237.13765063854808,244.90098831913838,157447,20,Index,168671.74035233687
2024-01-25,NQ,245.24130263534212,249.19859609032096,243.84021300303044,244.80850963739286,158729,20,Index,152401.00749004076
2024-01-26,NQ,246.23081624258305,250.40975368537872,244.16722267756708,248.08307602075752,64620,20,Index,65180.50943424408
2024-01-27,NQ,250.1058227774246,252.10802877724612,245.1712799645902,246.16858663733262,185641,20,Index,200479.61876408703
2024-01-28,NQ,245.50586530160948,248.16365598551246,242.76428090428632,242.91707471647717,66645,20,Index,65720.86851741358
2024-01-29,NQ,241.72944398154777,245.95343973491845,238.70663752148909,242.74892423068894,93153,20,Index,100396.03663739361
2024-01-30,NQ,241.25181975559605,243.41859440263804,237.2808444977437,237.86430036634627,148170,20,Index,161244.0562005345
2024-01-31,NQ,237.40607609487364,238.89633678702845,235.39126941907887,237.53560902788055,118778,20,Index,127763.03762881664
2024-02-01,NQ,238.70943751147252,243.44070860412856,236.73665324524862,242.41446574061487,120618,20,Index,109484.42187014733
2024-02-02,NQ,242.28995916541476,244.3482078512963,238.99481732449254,243.4659447708682,158592,20,Index,162128.13668179413
2024-02-03,NQ,242.7538339678269,245.16580588219276,238.92579821198112,240.9915338220447,199270,20,Index,189260.64438391358
2024-02-04,NQ,243.04514773353714,247.3105818873464,241.18864804622913,241.96216833727993,77414,20,Index,76445.22662313361
2024-02-05,NQ,241.52921118999137,245.0245087942696,239.5590193714342,242.29212668724398,68924,20,Index,75664.6112776497
2024-02-06,NQ,240.4258436324751,242.0614548952185,239.17313251223385,239.8300281319227,62826,20,Index,64727.03372295595
2024-02-07,NQ,242.09647090571622,243.93949566540977,240.31501828407755,240.5636526439893,90345,20,Index,84518.2850240918
2024-02-08,NQ,239.51887499765434,240.80068769175443,235.84098954169235,238.0980712215959,139171,20,Index,148773.31112826182
2024-02-09,NQ,238.42028093208367,240.5931959874149,234.4892910142187,235.5006045480785,198954,20,Index,196908.0485606365
2024-02-10,NQ,236.22696591873725,239.25459238774945,231.80454926748973,235.1586523331453,72606,20,Index,75282.90320858404
2024-02-11,NQ,233.18421287708483,235.26126629867952,231.41478008256496,232.77643635930687,93994,20,Index,90417.28281191638
2024-02-12,NQ,232.00966857598436,234.9813516159921,229.79444632033866,230.15947666855766,56179,20,Index,57662.62228605236
2024-02-13,NQ,231.53513224968938,233.7281985769612,229.13867870885136,230.36230498316993,156116,20,Index,165335.96962628773
2024-02-14,NQ,230.92626203483766,232.56622414323616,227.04086657989808,230.10691183662567,115985,20,Index,120559.62990483262
2024-02-15,NQ,228.4257336367183,230.0729325749832,225.42668209475377,229.09427769456585,177169,20,Index,194204.79439742066
2024-02-16,NQ,228.8822681173537,230.06884834407907,224.68463943392064,224.98625990453775,118936,20,Index,124522.32669487422
2024-02-17,NQ,224.95183430692038,228.43373222355658,221.84562023794726,222.19956229907368,124765,20,Index,119380.79857257054
2024-02-18,NQ,222.84861817861386,224.5061554149575,221.23386049786615,221.72761710598326,108615,20,Index,103036.72496721476
2024-02-19,NQ,221.27626040784517,223.2494044641912,217.8945605540857,222.77251826002848,181161,20,Index,178655.12058016568
2024-02-20,NQ,224.3939180367448,227.5205424907865,222.58184011075312,225.13026655083598,195081,20,Index,184249.99368560806
2024-02-21,NQ,224.78672391340163,227.07056247295228,220.99784161773195,225.91293741407083,60130,20,Index,62424.87706604002
2024-02-22,NQ,225.48246493745722,227.36939116377545,223.46990301540427,224.97779249293,143943,20,Index,147762.091815132
2024-02-23,NQ,226.57223881264377,229.55261864934891,225.1565628824579,225.7278185595762,199414,20,Index,202774.53656235806
2024-02-24,NQ,223.98721213098324,226.11501409761271,222.5496565429172,222.9803368801704,118915,20,Index,108754.17376101644
2024-02-25,NQ,220.8778454268285,224.49861647707422,219.07151413155663,221.07994350262993,171662,20,Index,174428.67608972517
2024-02-26,NQ,219.59649265550374,221.34251230996645,216.0184192698979,219.18183058625777,52991,20,Index,56555.013528436306
2024-02-27,NQ,221.37335259657857,224.20196708104214,218.35731068394037,218.90568770092935,193545,20,Index,204875.0680259177
2024-02-28,NQ,220.69429814556196,224.29017726676508,218.14735192761955,219.84261787769663,110829,20,Index,109210.97407955347
2024-02-29,NQ,220.9787415787959,222.37460270783245,216.79738618468795,217.22563122780298,118577,20,Index,117609.29872981124
2024-03-01,NQ,216.92833229210726,220.10254109334213,213.07873406028924,214.4028183649238,109648,20,Index,109240.83972292484
2024-03-02,NQ,214.37589150518522,217.1461707500711,210.50596984336198,210.98731074698017,180481,20,Index,185796.11755650147
2024-03-03,NQ,212.71243244594478,215.85356850739535,209.2060118737373,215.22239186511476,61215,20,Index,67212.81536532108
2024-03-04,NQ,215.9919821809635,220.2582559555472,214.512811241748,216.75988599659902,199604,20,Index,188839.85927976077
2024-03-05,NQ,218.78382591380264,220.27386700379896,215.41546380326298,220.1743837569545,123616,20,Index,129246.73700162584
2024-03-06,NQ,221.00528428262623,223.73571603900243,218.07178007284335,218.9063964337498,127127,20,Index,114612.80798821214
2024-03-07,NQ,219.93910985032386,224.32388848352534,217.90524499055164,221.4768576118348,99719,20,Index,94514.51363106378
2024-03-08,NQ,220.52945522644197,222.49937810609708,218.7335902541276,220.0780615762962,127189,20,Index,117354.12691390044
2024-03-09,NQ,219.46158453352248,222.4237499915837,217.65396381919817,217.82926777182075,187622,20,Index,180163.4735373461
2024-03-10,NQ,216.70836564731448,219.098741547188,214.18482266510836,214.22766692667807,119790,20,Index,129972.72732671036
2024-03-11,NQ,212.89080723839643,216.74862128025958,210.47829518370762,212.74253843068152,172542,20,Index,165764.21608203073
2024-03-12,NQ,214.44761356031964,215.52101083369973,210.23064489536895,213.04162687533062,153059,20,Index,165054.29870281156
2024-03-13,NQ,212.91628600210723,214.08452606948032,211.8494252912502,212.982417566926,142733,20,Index,151644.76224128966
2024-03-14,NQ,213.75903035420183,217.207200068499,210.4518725445482,210.49668050254922,138977,20,Index,129208.94130833913
2024-03-15,NQ,209.39160732409093,213.37505345439175,205.74874656821677,213.1825115668745,125248,20,Index,123450.46316439172
2024-03-16,NQ,212.7944475935993,215.60861595660242,209.25193085563762,212.8102273894359,78783,20,Index,74554.27683138302
2024-03-17,NQ,213.49674751823608,216.17867845267796,211.34315226543157,213.99906080613744,122850,20,Index,120836.75385863538
2024-03-18,NQ,212.99265557704382,214.21374535948624,210.36545548537865,213.25500715336767,198116,20,Index,215771.2546664131
2024-03-19,NQ,212.44532864769778,215.93288205984507,210.94753873648796,210.96592871207253,141642,20,Index,136532.76652948587
2024-03-20,NQ,211.42431035901308,215.21287739891693,208.67220214928784,208.75112470953508,140115,20,Index,143015.13100920475
2024-03-21,NQ,207.67675637564204,209.7254021135165,205.8682707450725,207.29017905924763,89630,20,Index,81219.10739916508
2024-03-22,NQ,205.66015307665947,209.5311505697647,203.422669839302,205.7594217117985,81896,20,Index,77015.03763223188
2024-03-23,NQ,204.74197080653386,206.73921263253118,202.21453349905835,204.17557677245253,197515,20,Index,193265.67471629463
2024-03-24,NQ,204.11335170863202,207.68461900521237,202.12912798397286,203.90113976260105,64741,20,Index,69573.44229712967
2024-03-25,NQ,203.4515517186396,206.17032418514668,201.39933266011928,202.0266433899343,87955,20,Index,86264.55734832524
2024-03-26,NQ,200.78726073066196,204.5901469796382,197.09247958962564,202.36322451107256,133178,20,Index,121156.94737623594
2024-03-27,NQ,204.23498822856092,207.79219225530517,202.11429373351487,207.7299632380474,183192,20,Index,193947.2573972261
2024-03-28,NQ,207.32100904892943,210.34893019687158,203.67556433903596,208.21677479913245,58501,20,Index,54616.53673968631
2024-03-29,NQ,206.7373875052395,209.18661297573925,203.32636920324967,203.42853521982795,99303,20,Index,99704.00851520555
2024-03-30,NQ,205.3423947804971,206.84387894659824,201.40334611261298,205.55813547285604,130673,20,Index,136238.89804727913
2024-03-31,NQ,205.93218958447667,207.82496872790023,202.0073482207639,202.65109443083236,83011,20,Index,86753.89161286813
2024-04-01,NQ,200.6536309311515,202.30362835455196,196.91127609980322,198.37532082729896,150200,20,Index,138469.25689810063
2024-04-02,NQ,198.32084016770347,200.4213321640821,197.28030870165483,199.52788717838612,96734,20,Index,89269.17654463649
2024-04-03,NQ,197.65579780130813,199.48957619312398,195.32282301297266,195.41768329168323,92426,20,Index,100377.47764137463
2024-04-04,NQ,194.21662819383488,197.75902302679492,192.77353954326955,194.46196070242905,102602,20,Index,98931.40509884381
2024-04-05,NQ,195.2037995166179,196.7306060053104,192.803524745476,195.91116436894703,98225,20,Index,98873.92286962047
2024-04-06,NQ,195.5307594338851,196.91945350801026,192.3370848247045,196.12904049187446,150746,20,Index,141272.87293097444
2024-04-07,NQ,194.6786729765957,198.12760425291853,191.69130269022992,193.9759880288581,195514,20,Index,193466.99947196772
2024-04-08,NQ,193.52745735300022,196.59734584366205,190.29380486213208,193.0625958785442,129652,20,Index,135908.26701064213
2024-04-09,NQ,192.18768570624346,193.21243212571224,188.9651132456354,189.81877544844966,74407,20,Index,78610.2329841343
2024-04-10,NQ,188.40122842316833,190.91329837483627,187.31594580201283,187.68992829383427,104790,20,Index,95459.38927615556
2024-04-11,NQ,189.07020499184605,191.4397967164045,186.64723410616793,187.8947399574304,133144,20,Index,121141.61312721673
2024-04-12,NQ,186.34661634423512,189.2534919279626,182.94201262724002,185.40440954403167,187259,20,Index,173853.50895128935
2024-04-13,NQ,184.24987249314532,185.53106903658545,181.96019455846223,182.9613468937376,58078,20,Index,52710.67643343024
2024-04-14,NQ,183.01807376719398,184.59217211258294,181.6065153929932,183.2664455847683,111482,20,Index,106770.72035223158
2024-04-15,NQ,184.883328630358,187.96497064158098,182.2530948973847,187.09672837630524,169511,20,Index,159036.82245280867
2024-04-16,NQ,186.7885176067902,188.28031909561682,183.37865331899206,184.33092064126546,113900,20,Index,113736.6419318762
2024-04-17,NQ,185.7459826117305,187.0693920362974,182.33079120880276,182.99038152072646,154556,20,Index,153590.2140479145
2024-04-18,NQ,184.53362602919884,186.25287923732984,183.04278100655932,184.96787570669755,137885,20,Index,150412.9492050329
2024-04-19,NQ,185.8906400927816,189.46692179410712,182.61408048060852,183.571617734548,71803,20,Index,75771.12914307903
2024-04-20,NQ,185.32398009938007,187.2518735162649,183.18047884122635,184.02773789474685,114159,20,Index,115158.48016920885
2024-04-21,NQ,183.6794143802677,184.65984248136164,181.86868430057135,182.03815747690888,149017,20,Index,153219.08720252648
2024-04-22,NQ,181.21992762517627,183.1435346735821,178.82123580713088,181.61843110425423,167587,20,Index,166377.34860213374
